時間,電壓,電流,SOC,Temp Max,Temp Min,CellV Max,CellV Min,CHG_Current,DSG_Current,Basic_Status0,Basic_Status1,Basic_Status2,ExtendedStatus,SOCStatus,ErrorCode,Relay/Mos,Cycle,FW Version
"2025-01-14T03:51:04Z
","51.83 V
","72.21 A
","97 %
","32.8 C
","14.7 C
","3.534 V
","3.424 V
","72.21 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:51:04Z
","51.83 V
","72.27 A
","97 %
","32.8 C
","14.7 C
","3.534 V
","3.424 V
","72.27 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:51:05Z
","51.83 V
","72.27 A
","97 %
","32.8 C
","14.7 C
","3.534 V
","3.424 V
","72.27 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:51:05Z
","51.83 V
","72.27 A
","97 %
","32.8 C
","14.7 C
","3.534 V
","3.424 V
","72.27 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:51:06Z
","51.83 V
","72.27 A
","97 %
","32.8 C
","14.7 C
","3.534 V
","3.424 V
","72.27 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:51:06Z
","51.83 V
","72.27 A
","97 %
","32.8 C
","14.7 C
","3.534 V
","3.424 V
","72.27 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:51:07Z
","51.84 V
","72.27 A
","97 %
","32.8 C
","14.7 C
","3.534 V
","3.424 V
","72.27 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:51:07Z
","51.84 V
","72.27 A
","97 %
","32.8 C
","14.7 C
","3.534 V
","3.424 V
","72.27 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:51:08Z
","51.84 V
","72.27 A
","97 %
","32.8 C
","14.7 C
","3.534 V
","3.424 V
","72.27 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:51:09Z
","51.84 V
","72.27 A
","97 %
","32.8 C
","14.7 C
","3.534 V
","3.424 V
","72.27 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:51:09Z
","51.84 V
","72.2 A
","97 %
","32.8 C
","14.7 C
","3.534 V
","3.424 V
","72.2 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:51:10Z
","51.84 V
","72.2 A
","97 %
","32.8 C
","14.7 C
","3.534 V
","3.424 V
","72.2 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:51:10Z
","51.84 V
","72.2 A
","97 %
","32.8 C
","14.7 C
","3.534 V
","3.424 V
","72.2 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:51:11Z
","51.84 V
","72.2 A
","97 %
","32.8 C
","14.7 C
","3.534 V
","3.425 V
","72.2 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:51:11Z
","51.84 V
","72.2 A
","97 %
","32.8 C
","14.7 C
","3.534 V
","3.425 V
","72.2 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:51:12Z
","51.84 V
","72.19 A
","97 %
","32.8 C
","14.7 C
","3.534 V
","3.425 V
","72.19 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:51:13Z
","51.84 V
","72.19 A
","97 %
","32.8 C
","14.7 C
","3.534 V
","3.425 V
","72.19 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:51:13Z
","51.84 V
","72.19 A
","97 %
","32.8 C
","14.7 C
","3.534 V
","3.425 V
","72.19 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:51:14Z
","51.84 V
","72.19 A
","97 %
","32.8 C
","14.7 C
","3.534 V
","3.425 V
","72.19 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:51:14Z
","51.84 V
","72.23 A
","97 %
","32.8 C
","14.7 C
","3.534 V
","3.425 V
","72.23 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:51:15Z
","51.84 V
","72.23 A
","97 %
","32.8 C
","14.7 C
","3.534 V
","3.425 V
","72.23 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:51:15Z
","51.84 V
","72.23 A
","97 %
","32.8 C
","14.7 C
","3.534 V
","3.425 V
","72.23 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:51:16Z
","51.84 V
","72.23 A
","97 %
","32.8 C
","14.7 C
","3.534 V
","3.425 V
","72.23 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:51:16Z
","51.84 V
","72.27 A
","97 %
","32.8 C
","14.7 C
","3.534 V
","3.425 V
","72.27 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:51:17Z
","51.84 V
","72.27 A
","97 %
","32.8 C
","14.7 C
","3.534 V
","3.425 V
","72.27 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:51:18Z
","51.84 V
","72.27 A
","97 %
","32.8 C
","14.7 C
","3.534 V
","3.425 V
","72.27 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:51:18Z
","51.84 V
","72.27 A
","97 %
","32.8 C
","14.7 C
","3.534 V
","3.425 V
","72.27 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:51:19Z
","51.84 V
","72.25 A
","97 %
","32.8 C
","14.7 C
","3.534 V
","3.425 V
","72.25 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:51:20Z
","51.84 V
","72.25 A
","97 %
","32.8 C
","14.7 C
","3.534 V
","3.425 V
","72.25 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:51:20Z
","51.84 V
","72.25 A
","97 %
","32.8 C
","14.7 C
","3.534 V
","3.425 V
","72.25 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:51:21Z
","51.84 V
","72.25 A
","97 %
","32.8 C
","14.7 C
","3.534 V
","3.425 V
","72.25 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:51:21Z
","51.84 V
","72.2 A
","97 %
","32.8 C
","14.7 C
","3.534 V
","3.425 V
","72.2 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:51:22Z
","51.84 V
","72.2 A
","97 %
","32.8 C
","14.7 C
","3.534 V
","3.425 V
","72.2 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:51:22Z
","51.84 V
","72.2 A
","97 %
","32.8 C
","14.7 C
","3.534 V
","3.425 V
","72.2 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:51:23Z
","51.84 V
","72.2 A
","97 %
","32.8 C
","14.7 C
","3.534 V
","3.425 V
","72.2 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:51:24Z
","51.84 V
","72.21 A
","97 %
","32.8 C
","14.7 C
","3.534 V
","3.425 V
","72.21 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:51:24Z
","51.84 V
","72.21 A
","97 %
","32.8 C
","14.7 C
","3.534 V
","3.425 V
","72.21 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:51:25Z
","51.84 V
","72.21 A
","97 %
","32.8 C
","14.7 C
","3.534 V
","3.425 V
","72.21 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:51:25Z
","51.84 V
","72.21 A
","97 %
","32.8 C
","14.7 C
","3.534 V
","3.425 V
","72.21 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:51:26Z
","51.84 V
","72.21 A
","97 %
","32.8 C
","14.7 C
","3.534 V
","3.425 V
","72.21 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:51:26Z
","51.84 V
","72.24 A
","97 %
","32.8 C
","14.7 C
","3.534 V
","3.425 V
","72.24 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:51:27Z
","51.84 V
","72.24 A
","97 %
","32.8 C
","14.7 C
","3.534 V
","3.425 V
","72.24 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:51:27Z
","51.84 V
","72.24 A
","97 %
","32.8 C
","14.7 C
","3.534 V
","3.425 V
","72.24 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:51:28Z
","51.84 V
","72.24 A
","97 %
","32.8 C
","14.7 C
","3.534 V
","3.425 V
","72.24 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:51:28Z
","51.85 V
","72.3 A
","97 %
","32.8 C
","14.7 C
","3.534 V
","3.425 V
","72.3 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:51:29Z
","51.85 V
","72.3 A
","97 %
","32.8 C
","14.7 C
","3.534 V
","3.425 V
","72.3 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:51:29Z
","51.85 V
","72.3 A
","97 %
","32.8 C
","14.7 C
","3.534 V
","3.425 V
","72.3 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:51:30Z
","51.85 V
","72.3 A
","97 %
","32.8 C
","14.7 C
","3.534 V
","3.425 V
","72.3 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:51:30Z
","51.85 V
","72.3 A
","97 %
","32.8 C
","14.7 C
","3.534 V
","3.425 V
","72.3 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:51:31Z
","51.85 V
","72.22 A
","97 %
","32.8 C
","14.7 C
","3.534 V
","3.425 V
","72.22 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:51:31Z
","51.85 V
","72.22 A
","97 %
","32.8 C
","14.7 C
","3.534 V
","3.425 V
","72.22 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:51:33Z
","51.85 V
","72.22 A
","97 %
","32.8 C
","14.7 C
","3.535 V
","3.425 V
","72.22 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:51:33Z
","51.85 V
","72.2 A
","97 %
","32.8 C
","14.7 C
","3.535 V
","3.425 V
","72.2 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:51:34Z
","51.85 V
","72.2 A
","97 %
","32.8 C
","14.7 C
","3.535 V
","3.425 V
","72.2 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:51:34Z
","51.85 V
","72.2 A
","97 %
","32.8 C
","14.7 C
","3.535 V
","3.425 V
","72.2 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:51:35Z
","51.85 V
","72.2 A
","97 %
","32.8 C
","14.7 C
","3.534 V
","3.425 V
","72.2 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:51:35Z
","51.85 V
","72.2 A
","97 %
","32.8 C
","14.7 C
","3.534 V
","3.425 V
","72.2 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:51:36Z
","51.85 V
","72.24 A
","97 %
","32.8 C
","14.7 C
","3.534 V
","3.425 V
","72.24 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:51:36Z
","51.85 V
","72.24 A
","97 %
","32.8 C
","14.7 C
","3.534 V
","3.425 V
","72.24 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:51:37Z
","51.85 V
","72.24 A
","97 %
","32.8 C
","14.7 C
","3.534 V
","3.425 V
","72.24 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:51:37Z
","51.85 V
","72.24 A
","97 %
","32.8 C
","14.7 C
","3.534 V
","3.425 V
","72.24 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:51:38Z
","51.85 V
","72.24 A
","97 %
","32.8 C
","14.7 C
","3.534 V
","3.425 V
","72.24 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:51:38Z
","51.85 V
","72.27 A
","97 %
","32.8 C
","14.7 C
","3.534 V
","3.425 V
","72.27 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:51:39Z
","51.85 V
","72.27 A
","97 %
","32.8 C
","14.7 C
","3.534 V
","3.425 V
","72.27 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:51:39Z
","51.85 V
","72.27 A
","97 %
","32.8 C
","14.7 C
","3.534 V
","3.425 V
","72.27 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:51:40Z
","51.85 V
","72.27 A
","97 %
","32.8 C
","14.7 C
","3.534 V
","3.425 V
","72.27 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:51:40Z
","51.85 V
","72.24 A
","97 %
","32.8 C
","14.7 C
","3.534 V
","3.425 V
","72.24 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:51:41Z
","51.85 V
","72.24 A
","97 %
","32.8 C
","14.7 C
","3.534 V
","3.425 V
","72.24 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:51:41Z
","51.85 V
","72.24 A
","97 %
","32.8 C
","14.7 C
","3.534 V
","3.425 V
","72.24 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:51:42Z
","51.85 V
","72.24 A
","97 %
","32.8 C
","14.7 C
","3.534 V
","3.425 V
","72.24 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:51:43Z
","51.85 V
","72.24 A
","97 %
","32.8 C
","14.7 C
","3.534 V
","3.425 V
","72.24 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:51:43Z
","51.85 V
","72.24 A
","97 %
","32.8 C
","14.7 C
","3.534 V
","3.425 V
","72.24 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:51:44Z
","51.85 V
","72.24 A
","97 %
","32.8 C
","14.7 C
","3.534 V
","3.425 V
","72.24 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:51:45Z
","51.85 V
","72.24 A
","97 %
","32.8 C
","14.7 C
","3.535 V
","3.425 V
","72.24 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:51:45Z
","51.85 V
","72.24 A
","97 %
","32.8 C
","14.7 C
","3.535 V
","3.425 V
","72.24 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:51:46Z
","51.85 V
","72.24 A
","97 %
","32.8 C
","14.7 C
","3.535 V
","3.425 V
","72.24 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:51:46Z
","51.85 V
","72.24 A
","97 %
","32.8 C
","14.7 C
","3.535 V
","3.425 V
","72.24 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:51:47Z
","51.85 V
","72.24 A
","97 %
","32.8 C
","14.7 C
","3.535 V
","3.425 V
","72.24 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:51:48Z
","51.85 V
","72.15 A
","97 %
","32.8 C
","14.7 C
","3.535 V
","3.425 V
","72.15 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:51:48Z
","51.85 V
","72.15 A
","97 %
","32.8 C
","14.7 C
","3.535 V
","3.425 V
","72.15 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:51:49Z
","51.85 V
","72.15 A
","97 %
","32.8 C
","14.7 C
","3.535 V
","3.425 V
","72.15 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:51:50Z
","51.85 V
","72.15 A
","97 %
","32.8 C
","14.7 C
","3.535 V
","3.425 V
","72.15 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:51:50Z
","51.85 V
","72.28 A
","97 %
","32.8 C
","14.7 C
","3.535 V
","3.425 V
","72.28 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:51:51Z
","51.85 V
","72.28 A
","97 %
","32.8 C
","14.7 C
","3.535 V
","3.425 V
","72.28 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:51:51Z
","51.85 V
","72.28 A
","97 %
","32.8 C
","14.7 C
","3.535 V
","3.425 V
","72.28 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:51:52Z
","51.86 V
","72.29 A
","97 %
","32.8 C
","14.7 C
","3.535 V
","3.425 V
","72.29 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:51:53Z
","51.86 V
","72.29 A
","97 %
","32.8 C
","14.7 C
","3.535 V
","3.425 V
","72.29 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:51:53Z
","51.86 V
","72.29 A
","97 %
","32.8 C
","14.7 C
","3.535 V
","3.425 V
","72.29 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:51:54Z
","51.86 V
","72.29 A
","97 %
","32.8 C
","14.7 C
","3.535 V
","3.426 V
","72.29 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:51:54Z
","51.86 V
","72.29 A
","97 %
","32.8 C
","14.7 C
","3.535 V
","3.426 V
","72.29 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:51:55Z
","51.86 V
","72.24 A
","97 %
","32.8 C
","14.7 C
","3.535 V
","3.426 V
","72.24 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:51:55Z
","51.86 V
","72.24 A
","97 %
","32.8 C
","14.7 C
","3.535 V
","3.426 V
","72.24 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:51:56Z
","51.86 V
","72.24 A
","97 %
","32.8 C
","14.7 C
","3.535 V
","3.426 V
","72.24 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:51:56Z
","51.86 V
","72.24 A
","97 %
","32.8 C
","14.7 C
","3.535 V
","3.426 V
","72.24 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:51:57Z
","51.86 V
","72.24 A
","97 %
","32.8 C
","14.7 C
","3.535 V
","3.426 V
","72.24 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:51:57Z
","51.86 V
","72.22 A
","97 %
","32.8 C
","14.7 C
","3.535 V
","3.426 V
","72.22 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:51:58Z
","51.86 V
","72.22 A
","97 %
","32.8 C
","14.7 C
","3.535 V
","3.426 V
","72.22 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:51:58Z
","51.86 V
","72.22 A
","97 %
","32.8 C
","14.7 C
","3.535 V
","3.426 V
","72.22 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:51:59Z
","51.86 V
","72.22 A
","97 %
","32.8 C
","14.7 C
","3.535 V
","3.426 V
","72.22 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:51:59Z
","51.86 V
","72.22 A
","97 %
","32.8 C
","14.7 C
","3.535 V
","3.426 V
","72.22 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:52:00Z
","51.86 V
","72.22 A
","97 %
","32.8 C
","14.7 C
","3.535 V
","3.426 V
","72.22 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:52:00Z
","51.86 V
","72.22 A
","97 %
","32.8 C
","14.7 C
","3.535 V
","3.426 V
","72.22 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:52:01Z
","51.86 V
","72.22 A
","97 %
","32.8 C
","14.7 C
","3.536 V
","3.426 V
","72.22 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:52:01Z
","51.86 V
","72.22 A
","97 %
","32.8 C
","14.7 C
","3.536 V
","3.426 V
","72.22 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:52:02Z
","51.86 V
","72.22 A
","97 %
","32.8 C
","14.7 C
","3.536 V
","3.426 V
","72.22 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:52:02Z
","51.86 V
","72.26 A
","97 %
","32.8 C
","14.7 C
","3.536 V
","3.426 V
","72.26 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:52:03Z
","51.86 V
","72.26 A
","97 %
","32.8 C
","14.7 C
","3.536 V
","3.426 V
","72.26 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:52:03Z
","51.86 V
","72.26 A
","97 %
","32.8 C
","14.7 C
","3.536 V
","3.426 V
","72.26 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:52:05Z
","51.86 V
","72.29 A
","97 %
","32.8 C
","14.7 C
","3.535 V
","3.426 V
","72.29 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:52:05Z
","51.86 V
","72.29 A
","97 %
","32.8 C
","14.7 C
","3.535 V
","3.426 V
","72.29 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:52:06Z
","51.86 V
","72.29 A
","97 %
","32.8 C
","14.7 C
","3.535 V
","3.426 V
","72.29 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:52:07Z
","51.86 V
","72.21 A
","97 %
","32.8 C
","14.7 C
","3.535 V
","3.426 V
","72.21 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:52:07Z
","51.86 V
","72.21 A
","97 %
","32.8 C
","14.7 C
","3.535 V
","3.426 V
","72.21 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:52:08Z
","51.86 V
","72.21 A
","97 %
","32.8 C
","14.7 C
","3.535 V
","3.426 V
","72.21 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:52:08Z
","51.86 V
","72.21 A
","97 %
","32.8 C
","14.7 C
","3.535 V
","3.426 V
","72.21 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:52:09Z
","51.86 V
","72.21 A
","97 %
","32.8 C
","14.7 C
","3.535 V
","3.426 V
","72.21 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:52:09Z
","51.86 V
","72.2 A
","97 %
","32.8 C
","14.7 C
","3.535 V
","3.426 V
","72.2 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:52:10Z
","51.86 V
","72.2 A
","97 %
","32.8 C
","14.7 C
","3.535 V
","3.426 V
","72.2 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:52:10Z
","51.86 V
","72.2 A
","97 %
","32.8 C
","14.7 C
","3.535 V
","3.426 V
","72.2 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:52:11Z
","51.86 V
","72.2 A
","97 %
","32.8 C
","14.7 C
","3.535 V
","3.426 V
","72.2 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:52:11Z
","51.86 V
","72.2 A
","97 %
","32.8 C
","14.7 C
","3.535 V
","3.426 V
","72.2 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:52:12Z
","51.86 V
","72.22 A
","97 %
","32.8 C
","14.7 C
","3.535 V
","3.426 V
","72.22 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:52:13Z
","51.86 V
","72.22 A
","97 %
","32.8 C
","14.7 C
","3.535 V
","3.426 V
","72.22 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:52:13Z
","51.86 V
","72.22 A
","97 %
","32.8 C
","14.7 C
","3.535 V
","3.426 V
","72.22 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:52:14Z
","51.86 V
","72.22 A
","97 %
","32.8 C
","14.7 C
","3.535 V
","3.426 V
","72.22 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:52:14Z
","51.86 V
","72.25 A
","97 %
","32.8 C
","14.7 C
","3.535 V
","3.426 V
","72.25 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:52:15Z
","51.86 V
","72.25 A
","97 %
","32.8 C
","14.7 C
","3.535 V
","3.426 V
","72.25 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T03:52:15Z
","51.86 V
","72.25 A
","97 %
","32.8 C
","14.7 C
","3.535 V
","3.426 V
","72.25 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
